classifier, best_representing_words_list, counter_vector, not_count, parts_of_speech, polarity_count, polarity_vocabulary, remove_stop_words, surrounding_words, text_to_vector_uni_vocabulary, tf_idf_vector, uni_gram, total_accuracy, 0_accuracy, 1_accuracy, 3_accuracy
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 30.3921568627, 29.4117647059, 32.3529411765, 29.4117647059
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 33.3333333333, 23.5294117647, 44.1176470588, 32.3529411765
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 39.2156862745, 23.5294117647, 67.6470588235, 26.4705882353
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 33.3333333333, 23.5294117647, 47.0588235294, 29.4117647059
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 36.2745098039, 38.2352941176, 47.0588235294, 23.5294117647
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 32.3529411765, 17.6470588235, 44.1176470588, 35.2941176471
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 33.3333333333, 23.5294117647, 44.1176470588, 32.3529411765
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 30.3921568627, 29.4117647059, 32.3529411765, 29.4117647059
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 23.5294117647, 44.1176470588, 32.3529411765
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 39.2156862745, 23.5294117647, 67.6470588235, 26.4705882353
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 23.5294117647, 47.0588235294, 29.4117647059
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 35.2941176471, 44.1176470588, 20.5882352941
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 32.3529411765, 17.6470588235, 44.1176470588, 35.2941176471
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 23.5294117647, 44.1176470588, 32.3529411765
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, True, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 30.3921568627, 29.4117647059, 32.3529411765, 29.4117647059
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.9803921569, 41.1764705882, 52.9411764706, 58.8235294118
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 48.0392156863, 70.5882352941, 47.0588235294, 26.4705882353
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 37.2549019608, 11.7647058824, 100.0, 0.0
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 49.0196078431, 47.0588235294, 50.0, 50.0
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 36.2745098039, 17.6470588235, 91.1764705882, 0.0
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.9803921569, 41.1764705882, 52.9411764706, 58.8235294118
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 51.9607843137, 52.9411764706, 52.9411764706, 50.0
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 35.2941176471, 17.6470588235, 82.3529411765, 5.88235294118
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 37.2549019608, 47.0588235294, 44.1176470588, 20.5882352941
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 34.3137254902, 17.6470588235, 85.2941176471, 0.0
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 31.3725490196, 35.2941176471, 44.1176470588, 14.7058823529
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 35.2941176471, 17.6470588235, 82.3529411765, 5.88235294118
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 37.2549019608, 47.0588235294, 44.1176470588, 20.5882352941
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 34.3137254902, 17.6470588235, 85.2941176471, 0.0
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 31.3725490196, 35.2941176471, 44.1176470588, 14.7058823529
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 35.2941176471, 17.6470588235, 82.3529411765, 5.88235294118
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 37.2549019608, 47.0588235294, 44.1176470588, 20.5882352941
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 34.3137254902, 17.6470588235, 85.2941176471, 0.0
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 35.2941176471, 20.5882352941, 85.2941176471, 0.0
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 31.3725490196, 35.2941176471, 44.1176470588, 14.7058823529
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 43.137254902, 11.7647058824, 94.1176470588, 23.5294117647
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.9803921569, 70.5882352941, 47.0588235294, 35.2941176471
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 35.2941176471, 0.0, 100.0, 5.88235294118
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 56.862745098, 76.4705882353, 55.8823529412, 38.2352941176
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 35.2941176471, 0.0, 100.0, 5.88235294118
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 43.137254902, 11.7647058824, 94.1176470588, 23.5294117647
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 55.8823529412, 70.5882352941, 58.8235294118, 38.2352941176
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
GaussianNB,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
SVC_linear,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
Decision_tree,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, False, False, False, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, Found array with 0 feature(s) (shape=(66; 0)) while a minimum of 1 is required.
